student_id,event_timestamp,target,programming,database,problem_solving,communication,cloud_computing,teamwork,aptitude,industry_programming_requirement,industry_database_requirement,industry_problem_solving_requirement,industry_communication_requirement,industry_cloud_computing_requirement,industry_teamwork_requirement,industry_aptitude_requirement,programming_gap,database_gap,problem_solving_gap,communication_gap,cloud_computing_gap,teamwork_gap,aptitude_gap,technical_skill_avg,industry_requirement_avg,calculated_skill_gap,requirement_difference
CSE2614142,2026-08-03 21:01:00+00:00,Medium,3,2,4,3,3,4,5,4,5,5,5,5,4,5,1,3,1,2,2,0,0,3.4285714285714284,4.714285714285714,1.2857142857142858,1.285714285714286
CSE2614143,2026-08-03 21:02:00+00:00,Medium,3,4,3,2,3,2,3,4,4,4,4,4,3,4,1,0,1,2,1,1,1,2.857142857142857,3.857142857142857,1.0,1.0
CSE2614144,2026-08-03 21:03:00+00:00,Medium,3,2,4,3,3,4,4,5,5,4,3,4,4,3,2,3,0,0,1,0,0,3.2857142857142856,4.0,0.8571428571428571,0.7142857142857144
CSE2614145,2026-08-03 21:04:00+00:00,Medium,3,3,4,2,1,4,4,4,5,4,4,4,3,3,1,2,0,2,3,0,0,3.0,3.857142857142857,1.1428571428571428,0.8571428571428572
CSE2614146,2026-08-03 21:05:00+00:00,Medium,4,5,3,3,4,2,5,4,4,4,4,5,5,4,0,0,1,1,1,3,0,3.7142857142857144,4.285714285714286,0.8571428571428571,0.5714285714285712
CSE2614147,2026-08-03 21:06:00+00:00,Medium,2,5,3,3,4,1,3,5,4,3,3,5,4,5,3,0,0,0,1,3,2,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2614148,2026-08-03 21:07:00+00:00,Medium,4,4,2,2,4,2,4,4,5,4,4,4,4,5,0,1,2,2,0,2,1,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2614149,2026-08-03 21:08:00+00:00,Medium,2,4,3,3,2,3,2,3,3,4,4,4,3,4,1,0,1,1,2,0,2,2.7142857142857144,3.5714285714285716,1.0,0.8571428571428572
CSE2614150,2026-08-03 21:09:00+00:00,Medium,3,3,3,2,5,3,4,4,4,5,3,5,5,4,1,1,2,1,0,2,0,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2614151,2026-08-03 21:10:00+00:00,Medium,4,4,5,2,3,2,4,4,5,4,4,4,4,3,0,1,0,2,1,2,0,3.4285714285714284,4.0,0.8571428571428571,0.5714285714285716
CSE2614152,2026-08-03 21:11:00+00:00,Medium,4,2,2,3,2,4,4,5,4,3,4,4,4,5,1,2,1,1,2,0,1,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2614153,2026-08-03 21:12:00+00:00,Medium,4,2,3,5,4,3,3,5,5,4,3,5,5,4,1,3,1,0,1,2,1,3.4285714285714284,4.428571428571429,1.2857142857142858,1.0000000000000004
CSE2614154,2026-08-03 21:13:00+00:00,Low,3,5,5,4,5,3,4,4,4,4,4,3,5,3,1,0,0,0,0,2,0,4.142857142857143,3.857142857142857,0.42857142857142855,-0.28571428571428603
CSE2614155,2026-08-03 21:14:00+00:00,High,1,3,4,1,4,4,1,4,5,5,4,5,4,4,3,2,1,3,1,0,3,2.5714285714285716,4.428571428571429,1.8571428571428572,1.8571428571428572
CSE2614156,2026-08-03 21:15:00+00:00,Medium,4,5,3,3,3,2,4,4,4,5,4,4,5,4,0,0,2,1,1,3,0,3.4285714285714284,4.285714285714286,1.0,0.8571428571428572
CSE2614157,2026-08-03 21:16:00+00:00,Medium,1,2,4,4,3,1,3,4,4,3,4,4,3,4,3,2,0,0,1,2,1,2.5714285714285716,3.7142857142857144,1.2857142857142858,1.1428571428571428
CSE2614158,2026-08-03 21:17:00+00:00,Medium,1,4,4,4,3,3,3,4,3,3,5,5,5,5,3,0,0,1,2,2,2,3.142857142857143,4.285714285714286,1.4285714285714286,1.1428571428571428
CSE2614159,2026-08-03 21:18:00+00:00,Medium,2,4,3,3,4,2,3,4,5,4,4,4,3,4,2,1,1,1,0,1,1,3.0,4.0,1.0,1.0
CSE2614160,2026-08-03 21:19:00+00:00,Medium,5,2,2,4,3,5,3,4,5,3,3,5,3,4,0,3,1,0,2,0,1,3.4285714285714284,3.857142857142857,1.0,0.4285714285714288
CSE2614161,2026-08-03 21:20:00+00:00,Medium,3,4,2,2,3,3,2,4,5,4,3,4,4,5,1,1,2,1,1,1,3,2.7142857142857144,4.142857142857143,1.4285714285714286,1.4285714285714288
CSE2614162,2026-08-03 21:21:00+00:00,Low,4,4,2,3,3,3,4,4,4,4,3,3,4,4,0,0,2,0,0,1,0,3.2857142857142856,3.7142857142857144,0.42857142857142855,0.4285714285714288
CSE2614163,2026-08-03 21:22:00+00:00,Medium,4,3,2,3,3,5,4,5,5,3,5,3,4,4,1,2,1,2,0,0,0,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2614164,2026-08-03 21:23:00+00:00,High,2,3,1,4,1,3,4,4,4,4,4,5,5,4,2,1,3,0,4,2,0,2.5714285714285716,4.285714285714286,1.7142857142857142,1.714285714285714
CSE2614165,2026-08-03 21:24:00+00:00,Medium,4,3,3,3,3,2,3,5,4,4,4,4,5,4,1,1,1,1,1,3,1,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2614166,2026-08-03 21:25:00+00:00,Medium,4,2,4,3,2,3,4,5,4,5,3,5,5,3,1,2,1,0,3,2,0,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2614167,2026-08-03 21:26:00+00:00,Low,3,3,3,3,4,3,4,3,4,4,4,3,3,4,0,1,1,1,0,0,0,3.2857142857142856,3.5714285714285716,0.42857142857142855,0.28571428571428603
CSE2614168,2026-08-03 21:27:00+00:00,Medium,2,5,4,4,5,3,2,4,5,5,4,4,4,4,2,0,1,0,0,1,2,3.5714285714285716,4.285714285714286,0.8571428571428571,0.714285714285714
CSE2614169,2026-08-03 21:28:00+00:00,Medium,5,4,4,3,1,3,1,4,4,4,4,5,4,5,0,0,0,1,4,1,4,3.0,4.285714285714286,1.4285714285714286,1.2857142857142856
CSE2614170,2026-08-03 21:29:00+00:00,Medium,2,5,3,4,5,2,1,4,4,4,4,5,4,4,2,0,1,0,0,2,3,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2614171,2026-08-03 21:30:00+00:00,Medium,2,5,4,4,2,2,5,3,4,4,4,5,4,4,1,0,0,0,3,2,0,3.4285714285714284,4.0,0.8571428571428571,0.5714285714285716
CSE2614172,2026-08-03 21:31:00+00:00,Low,3,4,3,4,4,3,3,4,5,4,4,3,3,4,1,1,1,0,0,0,1,3.4285714285714284,3.857142857142857,0.5714285714285714,0.4285714285714288
CSE2614173,2026-08-03 21:32:00+00:00,Low,3,3,3,4,4,4,2,4,4,4,3,3,4,4,1,1,1,0,0,0,2,3.2857142857142856,3.7142857142857144,0.7142857142857143,0.4285714285714288
CSE2614174,2026-08-03 21:33:00+00:00,Medium,4,5,3,4,2,3,3,5,4,4,4,5,5,4,1,0,1,0,3,2,1,3.4285714285714284,4.428571428571429,1.1428571428571428,1.0000000000000004
CSE2614175,2026-08-03 21:34:00+00:00,High,4,1,3,1,2,3,3,5,4,5,3,4,4,5,1,3,2,2,2,1,2,2.4285714285714284,4.285714285714286,1.8571428571428572,1.8571428571428572
CSE2614176,2026-08-03 21:35:00+00:00,Low,3,3,5,5,4,3,4,4,4,3,4,4,4,3,1,1,0,0,0,1,0,3.857142857142857,3.7142857142857144,0.42857142857142855,-0.1428571428571428
CSE2614177,2026-08-03 21:36:00+00:00,Medium,1,4,3,3,3,3,4,4,3,4,5,4,4,4,3,0,1,2,1,1,0,3.0,4.0,1.1428571428571428,1.0
CSE2614178,2026-08-03 21:37:00+00:00,Medium,5,2,2,3,4,3,5,4,5,4,4,5,4,4,0,3,2,1,1,1,0,3.4285714285714284,4.285714285714286,1.1428571428571428,0.8571428571428572
CSE2614179,2026-08-03 21:38:00+00:00,Medium,3,3,1,2,4,3,4,4,4,5,4,4,5,4,1,1,4,2,0,2,0,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2614180,2026-08-03 21:39:00+00:00,Medium,4,3,4,5,4,2,1,3,4,5,4,5,5,4,0,1,1,0,1,3,3,3.2857142857142856,4.285714285714286,1.2857142857142858,1.0
CSE2614181,2026-08-03 21:40:00+00:00,Low,4,3,4,5,3,4,2,4,4,4,4,4,3,4,0,1,0,0,1,0,2,3.5714285714285716,3.857142857142857,0.5714285714285714,0.2857142857142856
CSE2614182,2026-08-03 21:41:00+00:00,Medium,4,2,3,4,4,4,2,4,3,5,3,3,5,4,0,1,2,0,0,1,2,3.2857142857142856,3.857142857142857,0.8571428571428571,0.5714285714285716
CSE2614183,2026-08-03 21:42:00+00:00,Medium,2,5,4,4,5,4,1,4,4,4,5,4,5,3,2,0,0,1,0,1,2,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2614184,2026-08-03 21:43:00+00:00,High,3,2,2,2,2,3,3,4,5,4,4,4,3,5,1,3,2,2,2,0,2,2.4285714285714284,4.142857142857143,1.7142857142857142,1.7142857142857149
CSE2614185,2026-08-03 21:44:00+00:00,High,2,2,2,2,2,3,5,4,4,4,4,4,4,4,2,2,2,2,2,1,0,2.5714285714285716,4.0,1.5714285714285714,1.4285714285714284
CSE2614186,2026-08-03 21:45:00+00:00,Medium,3,3,3,1,4,3,3,5,5,4,4,4,4,4,2,2,1,3,0,1,1,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2614187,2026-08-03 21:46:00+00:00,Medium,2,4,3,3,4,3,4,4,5,5,5,4,4,4,2,1,2,2,0,1,0,3.2857142857142856,4.428571428571429,1.1428571428571428,1.1428571428571432
CSE2614188,2026-08-03 21:47:00+00:00,Medium,5,3,2,5,2,5,5,4,5,5,3,5,3,5,0,2,3,0,3,0,0,3.857142857142857,4.285714285714286,1.1428571428571428,0.4285714285714284
CSE2614189,2026-08-03 21:48:00+00:00,Medium,3,5,3,4,1,3,2,4,3,4,3,5,5,4,1,0,1,0,4,2,2,3.0,4.0,1.4285714285714286,1.0
CSE2614190,2026-08-03 21:49:00+00:00,High,1,2,2,2,3,3,3,3,4,5,4,5,4,4,2,2,3,2,2,1,1,2.2857142857142856,4.142857142857143,1.8571428571428572,1.8571428571428577
CSE2614191,2026-08-03 21:50:00+00:00,Medium,4,3,3,5,2,5,3,3,4,4,4,4,5,5,0,1,1,0,2,0,2,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2614192,2026-08-03 21:51:00+00:00,Medium,5,3,3,3,3,1,3,4,4,4,5,4,4,3,0,1,1,2,1,3,0,3.0,4.0,1.1428571428571428,1.0
CSE2614193,2026-08-03 21:52:00+00:00,Medium,5,4,2,4,4,3,5,4,4,5,3,5,5,5,0,0,3,0,1,2,0,3.857142857142857,4.428571428571429,0.8571428571428571,0.5714285714285716
CSE2614194,2026-08-03 21:53:00+00:00,Medium,1,5,3,3,4,3,3,4,4,4,4,5,5,4,3,0,1,1,1,2,1,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2614195,2026-08-03 21:54:00+00:00,Medium,3,3,3,2,2,4,3,4,5,3,4,3,4,3,1,2,0,2,1,0,0,2.857142857142857,3.7142857142857144,0.8571428571428571,0.8571428571428572
CSE2614196,2026-08-03 21:55:00+00:00,High,2,2,1,2,3,3,2,4,4,4,5,3,4,4,2,2,3,3,0,1,2,2.142857142857143,4.0,1.8571428571428572,1.8571428571428572
CSE2614197,2026-08-03 21:56:00+00:00,Low,4,3,3,4,5,3,4,4,5,4,4,3,4,4,0,2,1,0,0,1,0,3.7142857142857144,4.0,0.5714285714285714,0.2857142857142856
CSE2614198,2026-08-03 21:57:00+00:00,Low,4,4,3,4,4,4,4,4,4,5,5,5,5,3,0,0,2,1,1,1,0,3.857142857142857,4.428571428571429,0.7142857142857143,0.5714285714285716
CSE2614199,2026-08-03 21:58:00+00:00,Medium,3,4,5,2,5,4,2,4,4,4,5,5,4,4,1,0,0,3,0,0,2,3.5714285714285716,4.285714285714286,0.8571428571428571,0.714285714285714
CSE2614200,2026-08-03 21:59:00+00:00,Medium,3,5,3,3,3,2,4,4,4,3,4,5,5,4,1,0,0,1,2,3,0,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2614201,2026-08-03 22:00:00+00:00,Low,4,3,5,4,5,4,3,5,5,5,4,4,3,4,1,2,0,0,0,0,1,4.0,4.285714285714286,0.5714285714285714,0.2857142857142856
CSE2614202,2026-08-03 22:01:00+00:00,Medium,2,3,3,3,3,5,3,4,3,5,4,4,5,5,2,0,2,1,1,0,2,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2614203,2026-08-03 22:02:00+00:00,High,3,3,1,3,3,1,2,5,4,4,5,4,4,4,2,1,3,2,1,3,2,2.2857142857142856,4.285714285714286,2.0,2.0
CSE2614204,2026-08-03 22:03:00+00:00,Medium,2,3,3,4,1,3,2,4,4,4,4,4,3,4,2,1,1,0,3,0,2,2.5714285714285716,3.857142857142857,1.2857142857142858,1.2857142857142856
CSE2614205,2026-08-03 22:04:00+00:00,Low,5,3,3,4,5,4,3,4,4,4,4,4,4,5,0,1,1,0,0,0,2,3.857142857142857,4.142857142857143,0.5714285714285714,0.28571428571428603
CSE2614206,2026-08-03 22:05:00+00:00,Medium,3,4,1,2,4,3,2,4,4,3,4,4,5,4,1,0,2,2,0,2,2,2.7142857142857144,4.0,1.2857142857142858,1.2857142857142856
CSE2614207,2026-08-03 22:06:00+00:00,Medium,3,2,2,5,2,4,3,3,5,4,5,4,4,4,0,3,2,0,2,0,1,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2614208,2026-08-03 22:07:00+00:00,Medium,2,3,4,2,3,3,3,5,4,3,3,4,3,4,3,1,0,1,1,0,1,2.857142857142857,3.7142857142857144,1.0,0.8571428571428572
CSE2614209,2026-08-03 22:08:00+00:00,Low,3,3,2,3,3,4,3,3,3,4,5,3,4,4,0,0,2,2,0,0,1,3.0,3.7142857142857144,0.7142857142857143,0.7142857142857144
CSE2614210,2026-08-03 22:09:00+00:00,Medium,3,1,4,3,2,4,3,4,4,5,4,5,4,4,1,3,1,1,3,0,1,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2614211,2026-08-03 22:10:00+00:00,Medium,4,2,3,3,4,4,2,4,4,5,3,4,4,4,0,2,2,0,0,0,2,3.142857142857143,4.0,0.8571428571428571,0.8571428571428572
CSE2614212,2026-08-03 22:11:00+00:00,Medium,3,2,4,5,1,3,5,5,3,3,4,4,5,5,2,1,0,0,3,2,0,3.2857142857142856,4.142857142857143,1.1428571428571428,0.8571428571428577
CSE2614213,2026-08-03 22:12:00+00:00,Medium,2,2,3,5,3,1,5,4,4,5,3,4,4,4,2,2,2,0,1,3,0,3.0,4.0,1.4285714285714286,1.0
CSE2614214,2026-08-03 22:13:00+00:00,Medium,4,2,3,3,2,2,4,4,4,4,3,5,5,4,0,2,1,0,3,3,0,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2614215,2026-08-03 22:14:00+00:00,Medium,3,3,5,3,5,4,1,5,4,5,4,5,3,4,2,1,0,1,0,0,3,3.4285714285714284,4.285714285714286,1.0,0.8571428571428572
CSE2614216,2026-08-03 22:15:00+00:00,High,2,3,3,2,4,5,3,5,4,5,4,5,5,5,3,1,2,2,1,0,2,3.142857142857143,4.714285714285714,1.5714285714285714,1.5714285714285716
CSE2614217,2026-08-03 22:16:00+00:00,Medium,2,3,3,3,2,3,5,3,5,4,3,4,4,4,1,2,1,0,2,1,0,3.0,3.857142857142857,1.0,0.8571428571428572
CSE2614218,2026-08-03 22:17:00+00:00,Low,4,4,3,4,4,5,3,4,5,3,4,5,4,4,0,1,0,0,1,0,1,3.857142857142857,4.142857142857143,0.42857142857142855,0.28571428571428603
CSE2614219,2026-08-03 22:18:00+00:00,Medium,5,1,4,5,3,3,4,3,4,4,5,5,4,4,0,3,0,0,2,1,0,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2614220,2026-08-03 22:19:00+00:00,Medium,4,2,4,2,3,3,4,5,4,3,5,4,3,5,1,2,0,3,1,0,1,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2614221,2026-08-03 22:20:00+00:00,Medium,2,4,2,4,3,4,4,5,4,4,5,5,4,4,3,0,2,1,2,0,0,3.2857142857142856,4.428571428571429,1.1428571428571428,1.1428571428571432
CSE2614222,2026-08-03 22:21:00+00:00,Low,4,4,2,2,3,5,3,4,3,3,3,4,4,4,0,0,1,1,1,0,1,3.2857142857142856,3.5714285714285716,0.5714285714285714,0.28571428571428603
CSE2614223,2026-08-03 22:22:00+00:00,Medium,5,3,4,2,1,5,4,4,4,4,3,4,4,5,0,1,0,1,3,0,1,3.4285714285714284,4.0,0.8571428571428571,0.5714285714285716
CSE2614224,2026-08-03 22:23:00+00:00,Medium,4,3,2,1,3,3,4,3,4,4,4,5,4,4,0,1,2,3,2,1,0,2.857142857142857,4.0,1.2857142857142858,1.1428571428571428
CSE2614225,2026-08-03 22:24:00+00:00,High,2,4,3,3,3,2,2,5,3,3,4,4,5,5,3,0,0,1,1,3,3,2.7142857142857144,4.142857142857143,1.5714285714285714,1.4285714285714288
CSE2614226,2026-08-03 22:25:00+00:00,Medium,4,2,2,2,4,4,3,4,4,4,4,5,4,4,0,2,2,2,1,0,1,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2614227,2026-08-03 22:26:00+00:00,Medium,3,1,4,3,4,3,2,4,3,4,4,4,4,4,1,2,0,1,0,1,2,2.857142857142857,3.857142857142857,1.0,1.0
CSE2614228,2026-08-03 22:27:00+00:00,Low,3,4,3,4,4,2,3,4,4,3,4,4,4,3,1,0,0,0,0,2,0,3.2857142857142856,3.7142857142857144,0.42857142857142855,0.4285714285714288
CSE2614229,2026-08-03 22:28:00+00:00,Low,5,5,2,5,4,2,4,5,4,4,5,4,5,4,0,0,2,0,0,3,0,3.857142857142857,4.428571428571429,0.7142857142857143,0.5714285714285716
CSE2614230,2026-08-03 22:29:00+00:00,High,2,5,1,3,3,4,2,5,3,3,5,5,4,4,3,0,2,2,2,0,2,2.857142857142857,4.142857142857143,1.5714285714285714,1.285714285714286
CSE2614231,2026-08-03 22:30:00+00:00,Medium,2,3,3,2,3,3,4,5,4,4,3,4,4,4,3,1,1,1,1,1,0,2.857142857142857,4.0,1.1428571428571428,1.1428571428571428
CSE2614232,2026-08-03 22:31:00+00:00,Low,3,2,2,4,4,3,4,4,4,3,4,4,4,4,1,2,1,0,0,1,0,3.142857142857143,3.857142857142857,0.7142857142857143,0.7142857142857144
CSE2614233,2026-08-03 22:32:00+00:00,Medium,3,5,4,2,2,4,2,4,4,3,5,4,5,5,1,0,0,3,2,1,3,3.142857142857143,4.285714285714286,1.4285714285714286,1.1428571428571428
CSE2614234,2026-08-03 22:33:00+00:00,Medium,3,3,3,3,3,3,4,4,3,4,5,5,4,5,1,0,1,2,2,1,1,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2614235,2026-08-03 22:34:00+00:00,Low,3,3,5,5,3,4,5,3,4,5,4,4,4,4,0,1,0,0,1,0,0,4.0,4.0,0.2857142857142857,0.0
CSE2614236,2026-08-03 22:35:00+00:00,High,1,3,4,5,3,1,3,3,5,4,4,5,5,4,2,2,0,0,2,4,1,2.857142857142857,4.285714285714286,1.5714285714285714,1.4285714285714284
CSE2614237,2026-08-03 22:36:00+00:00,Low,3,3,3,2,4,5,4,4,4,4,3,5,5,4,1,1,1,1,1,0,0,3.4285714285714284,4.142857142857143,0.7142857142857143,0.7142857142857149
CSE2614238,2026-08-03 22:37:00+00:00,Low,4,4,4,3,4,3,4,3,3,4,4,4,5,4,0,0,0,1,0,2,0,3.7142857142857144,3.857142857142857,0.42857142857142855,0.1428571428571428
CSE2614239,2026-08-03 22:38:00+00:00,Low,5,3,4,4,3,3,4,5,5,3,3,4,4,5,0,2,0,0,1,1,1,3.7142857142857144,4.142857142857143,0.7142857142857143,0.4285714285714288
CSE2614240,2026-08-03 22:39:00+00:00,Medium,3,3,1,5,3,4,4,4,3,4,5,4,4,5,1,0,3,0,1,0,1,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2614241,2026-08-03 22:40:00+00:00,Medium,4,1,4,3,3,4,5,5,4,4,4,4,5,5,1,3,0,1,1,1,0,3.4285714285714284,4.428571428571429,1.0,1.0000000000000004
CSE2614242,2026-08-03 22:41:00+00:00,Medium,4,4,1,1,3,5,4,4,3,5,3,3,4,4,0,0,4,2,0,0,0,3.142857142857143,3.7142857142857144,0.8571428571428571,0.5714285714285716
CSE2614243,2026-08-03 22:42:00+00:00,High,3,1,1,4,3,5,1,4,4,5,4,4,4,4,1,3,4,0,1,0,3,2.5714285714285716,4.142857142857143,1.7142857142857142,1.5714285714285716
CSE2614244,2026-08-03 22:43:00+00:00,Medium,2,4,3,4,4,4,1,3,4,4,4,5,4,5,1,0,1,0,1,0,4,3.142857142857143,4.142857142857143,1.0,1.0000000000000004
CSE2614245,2026-08-03 22:44:00+00:00,Medium,3,2,5,4,3,3,3,4,4,4,3,4,5,5,1,2,0,0,1,2,2,3.2857142857142856,4.142857142857143,1.1428571428571428,0.8571428571428577
CSE2614246,2026-08-03 22:45:00+00:00,High,1,3,4,1,1,3,5,5,3,4,4,4,5,4,4,0,0,3,3,2,0,2.5714285714285716,4.142857142857143,1.7142857142857142,1.5714285714285716
CSE2614247,2026-08-03 22:46:00+00:00,Low,3,3,4,3,4,3,3,3,3,4,5,4,4,5,0,0,0,2,0,1,2,3.2857142857142856,4.0,0.7142857142857143,0.7142857142857144
CSE2614248,2026-08-03 22:47:00+00:00,Low,4,3,5,3,3,3,4,4,4,5,5,4,4,4,0,1,0,2,1,1,0,3.5714285714285716,4.285714285714286,0.7142857142857143,0.714285714285714
CSE2614249,2026-08-03 22:48:00+00:00,High,5,2,4,1,3,3,3,3,5,5,5,4,5,4,0,3,1,4,1,2,1,3.0,4.428571428571429,1.7142857142857142,1.4285714285714288
CSE2614250,2026-08-03 22:49:00+00:00,Low,4,3,4,2,4,3,4,3,4,4,3,4,4,4,0,1,0,1,0,1,0,3.4285714285714284,3.7142857142857144,0.42857142857142855,0.28571428571428603
CSE2614251,2026-08-03 22:50:00+00:00,Medium,2,4,4,3,3,1,4,5,5,4,4,4,3,5,3,1,0,1,1,2,1,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2614252,2026-08-03 22:51:00+00:00,Medium,3,3,3,5,1,3,4,4,5,4,4,4,5,5,1,2,1,0,3,2,1,3.142857142857143,4.428571428571429,1.4285714285714286,1.285714285714286
CSE2614253,2026-08-03 22:52:00+00:00,Medium,4,3,1,3,3,4,3,5,5,4,4,4,4,4,1,2,3,1,1,0,1,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2614254,2026-08-03 22:53:00+00:00,High,2,3,3,5,3,2,1,5,4,5,5,4,3,5,3,1,2,0,1,1,4,2.7142857142857144,4.428571428571429,1.7142857142857142,1.7142857142857144
CSE2614255,2026-08-03 22:54:00+00:00,Medium,3,1,3,4,4,2,5,4,3,4,5,4,4,5,1,2,1,1,0,2,0,3.142857142857143,4.142857142857143,1.0,1.0000000000000004
CSE2614256,2026-08-03 22:55:00+00:00,High,2,3,4,2,3,3,4,5,5,3,5,4,5,4,3,2,0,3,1,2,0,3.0,4.428571428571429,1.5714285714285714,1.4285714285714288
CSE2614257,2026-08-03 22:56:00+00:00,Medium,3,3,5,3,2,3,5,5,4,5,5,4,5,4,2,1,0,2,2,2,0,3.4285714285714284,4.571428571428571,1.2857142857142858,1.1428571428571428
CSE2614258,2026-08-03 22:57:00+00:00,Low,3,4,3,4,3,4,3,3,4,4,3,3,4,5,0,0,1,0,0,0,2,3.4285714285714284,3.7142857142857144,0.42857142857142855,0.28571428571428603
CSE2614259,2026-08-03 22:58:00+00:00,Medium,5,3,1,2,3,4,4,4,4,5,5,3,4,5,0,1,4,3,0,0,1,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2614260,2026-08-03 22:59:00+00:00,Medium,3,4,4,1,1,4,2,4,3,3,5,3,4,4,1,0,0,4,2,0,2,2.7142857142857144,3.7142857142857144,1.2857142857142858,1.0
CSE2614261,2026-08-03 23:00:00+00:00,Medium,3,3,3,5,2,4,2,5,4,4,4,5,4,5,2,1,1,0,3,0,3,3.142857142857143,4.428571428571429,1.4285714285714286,1.285714285714286
CSE2614262,2026-08-03 23:01:00+00:00,Low,5,4,3,3,4,5,3,4,4,4,3,3,5,4,0,0,1,0,0,0,1,3.857142857142857,3.857142857142857,0.2857142857142857,0.0
CSE2614263,2026-08-03 23:02:00+00:00,Medium,3,2,3,4,2,4,4,4,5,5,4,5,4,4,1,3,2,0,3,0,0,3.142857142857143,4.428571428571429,1.2857142857142858,1.285714285714286
CSE2614264,2026-08-03 23:03:00+00:00,Medium,2,3,4,4,3,4,3,5,4,4,5,4,3,4,3,1,0,1,1,0,1,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2614265,2026-08-03 23:04:00+00:00,Low,4,2,4,3,3,4,4,4,3,5,4,3,4,5,0,1,1,1,0,0,1,3.4285714285714284,4.0,0.5714285714285714,0.5714285714285716
CSE2614266,2026-08-03 23:05:00+00:00,Medium,3,4,3,2,3,3,3,4,5,4,3,3,5,5,1,1,1,1,0,2,2,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2614267,2026-08-03 23:06:00+00:00,Medium,3,4,4,1,4,3,2,3,3,3,5,4,4,3,0,0,0,4,0,1,1,3.0,3.5714285714285716,0.8571428571428571,0.5714285714285716
CSE2614268,2026-08-03 23:07:00+00:00,Low,4,3,4,3,4,5,2,3,4,5,3,5,4,4,0,1,1,0,1,0,2,3.5714285714285716,4.0,0.7142857142857143,0.4285714285714284
CSE2614269,2026-08-03 23:08:00+00:00,Medium,3,2,4,3,3,2,3,5,4,4,4,5,4,4,2,2,0,1,2,2,1,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2614270,2026-08-03 23:09:00+00:00,Medium,3,2,4,3,5,5,3,5,5,3,5,4,4,5,2,3,0,2,0,0,2,3.5714285714285716,4.428571428571429,1.2857142857142858,0.8571428571428572
CSE2614271,2026-08-03 23:10:00+00:00,Medium,3,2,2,3,3,4,2,5,4,3,5,3,4,4,2,2,1,2,0,0,2,2.7142857142857144,4.0,1.2857142857142858,1.2857142857142856
CSE2614272,2026-08-03 23:11:00+00:00,Medium,4,4,5,1,4,3,2,5,4,4,5,3,5,4,1,0,0,4,0,2,2,3.2857142857142856,4.285714285714286,1.2857142857142858,1.0
CSE2614273,2026-08-03 23:12:00+00:00,Medium,3,4,3,1,4,1,4,4,4,3,4,5,4,5,1,0,0,3,1,3,1,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2614274,2026-08-03 23:13:00+00:00,High,1,2,4,2,4,3,4,4,4,5,4,5,4,5,3,2,1,2,1,1,1,2.857142857142857,4.428571428571429,1.5714285714285714,1.5714285714285716
CSE2614275,2026-08-03 23:14:00+00:00,Medium,3,2,4,3,5,3,3,4,4,4,4,5,5,4,1,2,0,1,0,2,1,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2614276,2026-08-03 23:15:00+00:00,High,4,1,3,3,3,2,4,4,4,5,5,5,4,4,0,3,2,2,2,2,0,2.857142857142857,4.428571428571429,1.5714285714285714,1.5714285714285716
